Name,Latent_feature
RID_1001005372_20190726_163812_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.5922349   0.13354085 -0.22263244 ... -0.4047339  -0.05388258
 -0.04548049]"
RID_1001000662_20180723_160037_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.52066994  0.2864929  -0.14423129 ... -0.38548604 -0.253523
 -0.52667123]"
RID_1001000147_20190925_154428_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.54335856  0.23988324 -0.13491477 ... -0.3957116  -0.13843364
 -0.24636783]"
RID_1001000436_20171128_162346_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.7009554   0.20481107 -0.07989542 ... -0.5646989  -0.08058811
 -0.51748985]"
RID_1001007514_20191016_170643_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.5622926   0.14505586 -0.14704631 ... -0.49693692 -0.04555042
 -0.29090273]"
RID_1001000483_20181005_151931_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.6690565   0.12592714 -0.13098116 ... -0.49882457 -0.11148999
 -0.52198213]"
RID_1001000457_20190820_154607_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.6099314   0.1521892  -0.14266552 ... -0.4128386   0.0587111
 -0.03642007]"
RID_1001000662_20180723_160037_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.592269    0.42857456 -0.15538326 ... -0.46830904 -0.15921526
 -0.44829053]"
RID_1001000585_20190521_164622_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.5224708   0.1211265  -0.10085963 ... -0.44995755 -0.09640101
 -0.44310415]"
RID_1001001192_20190626_162944_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6696166   0.04847507 -0.1399926  ... -0.53841853 -0.24157244
 -0.44118476]"
RID_1001000646_20180517_165451_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.48972693  0.23502287 -0.0610975  ... -0.39294434 -0.38729504
 -0.4031435 ]"
RID_1001000436_20171128_162346_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.6898495   0.1844335  -0.07301152 ... -0.5687449  -0.08401822
 -0.44659582]"
RID_1001000466_20190716_152500_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.650887    0.05508858 -0.2487408  ... -0.474955   -0.31518897
 -0.75604403]"
RID_1001000695_20180426_154103_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.5150445   0.03255679 -0.13462594 ... -0.2334978  -0.01801
 -0.14987865]"
RID_1001000243_20190521_161307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.6122669   0.2874025  -0.19029815 ... -0.44191703 -0.16277511
 -0.34360513]"
RID_1001000689_20190917_151024_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6393337   0.19669412 -0.13639691 ... -0.51586    -0.13312675
 -0.615399  ]"
RID_1001007730_20181221_161535_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5695058  -0.11421505 -0.18806848 ... -0.27300143 -0.08247775
 -0.00500471]"
RID_1001006953_20171103_162330_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.59363395  0.34902135 -0.1598964  ... -0.33122703  0.00405639
 -0.21973328]"
RID_1001007730_20181221_161535_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.6276447   0.07519713 -0.13935511 ... -0.48297834 -0.10714038
 -0.30776533]"
RID_1001000984_20190802_161342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.60753024  0.06096867 -0.18014848 ... -0.29697955 -0.11809717
 -0.41726536]"
RID_1001000436_20171128_162346_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.62850577 -0.20852102 -0.14973818 ... -0.3755963  -0.14541116
 -0.6454095 ]"
RID_1001000716_20191028_162835_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.60174024  0.14894366 -0.15229054 ... -0.4987971  -0.13158228
 -0.1661667 ]"
RID_1001000695_20180426_154103_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.5619322  -0.27861217 -0.14644322 ... -0.29333243 -0.10541026
  0.11154146]"
RID_1001000984_20190802_161342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.48409846  0.06299541 -0.1434688  ... -0.21345742 -0.0961573
 -0.07446475]"
RID_1001000177_20170803_162003_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.6987119   0.22556739 -0.18553998 ... -0.39918634 -0.0528345
 -0.32546806]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5159913   0.02933551 -0.1649577  ... -0.4558454  -0.08983757
 -0.18201825]"
RID_1001000436_20171128_162346_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.5944674  -0.09378277 -0.15216367 ... -0.4312088  -0.20765254
 -0.14210063]"
RID_1001003633_20171204_155616_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.53747827  0.09154602 -0.14390796 ... -0.2939945  -0.03647526
 -0.17955188]"
RID_1001007923_20180417_162800_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.5349482  -0.03654891 -0.19287261 ... -0.20140737  0.02835998
  0.01147994]"
RID_1001006953_20171103_162331_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.60487324  0.23281977 -0.15989414 ... -0.35385153 -0.11233468
 -0.18651907]"
RID_1001006953_20171103_162331_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.5805887   0.39173323 -0.12428156 ... -0.49205115 -0.07310832
 -0.2958129 ]"
RID_1001007672_20181010_153529_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.51308936 -0.17684259 -0.191479   ... -0.36834902 -0.07979652
 -0.34083557]"
RID_1001007514_20191016_170643_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.52496696 -0.20558234 -0.11824447 ... -0.42815834 -0.12037461
 -0.073886  ]"
RID_1001000689_20190917_151025_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.45876682 -0.06788199 -0.09404332 ... -0.42254907 -0.12036129
 -0.43936738]"
RID_1001001151_20190605_160336_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.62152815  0.26977095 -0.21372667 ... -0.43581375 -0.1730906
 -0.47414637]"
RID_1001001146_20180604_140117_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5177963  -0.10656127 -0.14689723 ... -0.46183255 -0.01322109
 -0.22802365]"
RID_1001006953_20171103_162330_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.62054497  0.3093674  -0.15178016 ... -0.37702438 -0.10925823
 -0.28380632]"
RID_1001000646_20180517_165451_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.48371813  0.17943577 -0.12704034 ... -0.45073092 -0.35860795
 -0.45808935]"
RID_1001000001_20181231_155031_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.48473203 -0.0495571  -0.04506174 ... -0.39904526 -0.19792835
 -0.5570364 ]"
RID_1001006890_20191113_165709_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5310648  -0.14576668 -0.14433697 ... -0.27692014 -0.01013293
 -0.19274107]"
RID_1001000585_20190521_164622_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.49665892 -0.01942457 -0.15510155 ... -0.23620385 -0.11066543
 -0.15790175]"
RID_1001000378_20180808_153732_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.5996086   0.0258079  -0.18513596 ... -0.38451824 -0.21802652
 -0.50966626]"
RID_1001003701_20190924_163410_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.56281245  0.16315344 -0.12462249 ... -0.46353215 -0.18153302
 -0.3583431 ]"
RID_1001007603_20180717_171004_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.514051    0.00567961 -0.12703621 ... -0.20491952  0.08503049
 -0.08749651]"
RID_1001000662_20180723_160037_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.55196625  0.4195294  -0.14468814 ... -0.3446604  -0.2004561
 -0.4879032 ]"
RID_1001001069_20181031_161831_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.55928296 -0.09275992 -0.13780065 ... -0.3002723  -0.15534565
 -0.336396  ]"
RID_1001004476_20190522_165641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6089839  -0.08567992 -0.15388048 ... -0.5099206  -0.13285826
 -0.33430395]"
RID_1001003701_20190924_163410_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.4611462   0.09661897 -0.14283524 ... -0.31972107 -0.10038027
 -0.2799796 ]"
RID_1001000646_20180517_165451_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.53901327  0.25319806 -0.07735538 ... -0.44125873 -0.31751713
 -0.5211672 ]"
RID_1001004517_20190910_153005_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.420907    0.43311617 -0.09471163 ... -0.31265944 -0.3336525
 -0.3240203 ]"
RID_1001007680_20190306_151718_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.67348677  0.05328571 -0.20533639 ... -0.32923225 -0.21662365
 -0.32832152]"
RID_1001000585_20190521_164622_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.50698787  0.0878149  -0.08002862 ... -0.40774757 -0.06383319
 -0.4103741 ]"
RID_1001000457_20190820_154607_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.57976663  0.04427425 -0.13903059 ... -0.5219212  -0.10137107
 -0.31838167]"
RID_1001007680_20190306_151718_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.5579319   0.00774194 -0.08269299 ... -0.38461614 -0.13614579
 -0.48763674]"
RID_1001000243_20190521_161307_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 6.1002344e-01 -1.8652774e-01 -1.8924667e-01 ... -3.1891084e-01
 -6.4324901e-02 -4.2175714e-04]"
RID_1001001041_20190605_152102_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6708061   0.2544151  -0.15423088 ... -0.5622911  -0.11231709
 -0.5125675 ]"
RID_1001007514_20191016_170643_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.56118435 -0.10898391 -0.10893179 ... -0.3280729  -0.0968799
 -0.3345    ]"
RID_1001000001_20181231_155031_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.45266926  0.01824436 -0.09138534 ... -0.5238683  -0.10163765
 -0.5485026 ]"
RID_1001007672_20181010_153529_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.48284012 -0.1710579  -0.197048   ... -0.25238875 -0.08478222
 -0.08794013]"
RID_1001000147_20190925_154428_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.64602566 -0.07610974 -0.17786086 ... -0.5655448  -0.20341875
 -0.61682016]"
RID_1001007680_20190306_151718_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.57638407  0.06479213 -0.12037671 ... -0.39855826 -0.16940966
 -0.29832906]"
RID_1001000441_20181108_160255_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.4876151   0.14954567 -0.17988656 ... -0.32936394 -0.15356947
 -0.19556834]"
RID_1001000716_20191028_162834_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.56329244  0.08984149 -0.21789838 ... -0.58193237 -0.10380842
 -0.22192332]"
RID_1001000646_20180517_165451_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.58475983  0.08600749 -0.08166165 ... -0.38971603 -0.3211765
 -0.5552742 ]"
RID_1001001069_20181031_161831_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.6020618   0.11206092 -0.10928506 ... -0.43811342 -0.16270903
 -0.44628876]"
RID_1001000403_20180410_170435_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.6176369   0.1326464  -0.16741693 ... -0.49187213 -0.16004206
 -0.52842104]"
RID_1001001151_20190605_160336_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.61346704  0.14798686 -0.20864862 ... -0.3221707  -0.20710261
 -0.37721586]"
RID_1001000403_20180410_170435_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.6816662   0.17074284 -0.15761003 ... -0.47010309 -0.13211574
 -0.49505678]"
RID_1001004476_20190522_165641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5419565  -0.15941086 -0.13908403 ... -0.33515215 -0.13228594
 -0.132118  ]"
RID_1001004517_20190910_153005_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.3792338   0.17766441 -0.09422494 ... -0.35609254 -0.18451789
 -0.15862149]"
RID_1001007514_20191016_170643_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.5711987   0.16526338 -0.14569362 ... -0.3253248  -0.06375591
 -0.33313912]"
RID_1001000378_20180808_153732_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.65894276 -0.09434292 -0.09641209 ... -0.4070166  -0.2390875
 -0.37928233]"
RID_1001006239_20180112_160851_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.4295982  -0.1463847  -0.14448705 ... -0.23753352 -0.07817607
  0.12581733]"
RID_1001000342_20181203_154641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.46507546  0.00343106 -0.10729907 ... -0.47734067 -0.11767313
 -0.37286398]"
RID_1001000149_20180618_154813_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.55481887  0.20878203 -0.14965293 ... -0.37510532 -0.13476294
 -0.38435426]"
RID_1001004476_20190522_165641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.5362528  -0.04462673 -0.13387339 ... -0.3420206  -0.07769429
 -0.22995995]"
RID_1001005811_20190910_165757_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.38092738  0.12974414 -0.07250645 ... -0.1468943   0.04284735
 -0.2777304 ]"
RID_1001003633_20171204_155617_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.53140444  0.25455365 -0.08153718 ... -0.29656374 -0.096145
 -0.30051503]"
RID_1001000745_20191218_134307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.63517296  0.20425887 -0.16473871 ... -0.3287495  -0.13211903
 -0.31867707]"
RID_1001000617_20190812_154023_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.60262436 -0.011678   -0.1553623  ... -0.37036306 -0.10118843
 -0.46787706]"
RID_1001007730_20181221_161535_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.5854762  -0.05436566 -0.17614791 ... -0.23288016 -0.09647838
 -0.10293851]"
RID_1001000243_20190521_161307_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5962018  -0.03644298 -0.19079003 ... -0.27927044 -0.14507139
 -0.10722974]"
RID_1001000852_20191022_170308_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.5860863   0.19767094 -0.11761826 ... -0.5602418  -0.09905584
 -0.4744083 ]"
RID_1001000662_20180723_160037_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.4433578   0.2881897  -0.09686922 ... -0.31689748 -0.15452716
 -0.27623114]"
RID_1001000243_20190521_161307_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.6402358   0.12463372 -0.16124105 ... -0.4563694  -0.15310667
 -0.41881543]"
RID_1001006953_20171103_162331_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.58835024  0.29297665 -0.14517373 ... -0.44502115 -0.06892994
 -0.31460282]"
RID_1001007672_20181010_153529_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.48446977 -0.02330029 -0.13695715 ... -0.45271358 -0.06284362
 -0.5703822 ]"
RID_1001005811_20190910_165757_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.47628728  0.16870347 -0.15928747 ... -0.19729818 -0.02674557
 -0.29266122]"
RID_1001001151_20190605_160336_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.49288836  0.12774286 -0.15240906 ... -0.26925892 -0.10794844
 -0.14735352]"
RID_1001007670_20190709_154342_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.64250684  0.14821668 -0.18903734 ... -0.42150453 -0.14279084
 -0.4882798 ]"
RID_1001000177_20170803_162003_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.49236187  0.16489403 -0.13228641 ... -0.27229068 -0.05568886
 -0.23268025]"
RID_1001006239_20180112_160851_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.5188829   0.11019958 -0.1448101  ... -0.4839014  -0.11956358
 -0.3690288 ]"
RID_1001005372_20190726_163812_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.56858695  0.17183432 -0.17665033 ... -0.5731143  -0.03830236
 -0.2660872 ]"
RID_1001000617_20190812_154023_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.57231134  0.03041434 -0.19148311 ... -0.36849725 -0.13945094
 -0.2419223 ]"
RID_1001000483_20181005_151931_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.50227445 -0.03594696 -0.14711228 ... -0.39748836 -0.16163257
 -0.28247777]"
RID_1001005372_20190726_163812_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.49645507  0.00118056 -0.15005457 ... -0.30614167 -0.05234043
  0.02092793]"
RID_1001000177_20170803_162003_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.6638978   0.23400363 -0.16557674 ... -0.37635428 -0.05493184
 -0.3527038 ]"
RID_1001004007_20190129_161234_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.65288436  0.18515368 -0.15728067 ... -0.44651848 -0.2630168
 -0.44078258]"
RID_1001001130_20180522_154512_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.5534505  -0.00651815 -0.19292836 ... -0.20252292 -0.01536523
 -0.02073546]"
RID_1001001026_20180709_154750_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.58867455  0.19369565 -0.1469177  ... -0.4739395  -0.16647534
 -0.41224745]"
RID_1001003701_20190924_163410_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.4117311   0.04834245 -0.14848173 ... -0.24737881 -0.02485484
 -0.00066321]"
RID_1001000689_20190917_151025_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.42144668 -0.0614149  -0.11119302 ... -0.2852412  -0.08676226
 -0.17657654]"
RID_1001001130_20180522_154512_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.65322155  0.12090896 -0.15883267 ... -0.31779912 -0.13492498
 -0.3589387 ]"
RID_1001000617_20190812_154023_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.4682235   0.12693939 -0.10276918 ... -0.3102641  -0.11152583
 -0.20465498]"
RID_1001006890_20191113_165709_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.5713099   0.06467531 -0.07917346 ... -0.35742444 -0.24208485
 -0.3514409 ]"
RID_1001000378_20180808_153732_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.5662345   0.05525904 -0.16159353 ... -0.34968063 -0.25137115
 -0.45620087]"
RID_1001000403_20180410_170435_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.50677556 -0.07940764 -0.14579484 ... -0.3350292  -0.17650089
 -0.34774393]"
RID_1001000237_20190111_151100_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.71150124  0.05117384 -0.13380913 ... -0.4651142  -0.21615395
 -0.4287798 ]"
RID_1001005301_20190722_160403_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.6006181   0.16403915 -0.1278118  ... -0.44235757 -0.18268578
 -0.30641007]"
RID_1001004902_20180926_162921_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.48731396  0.0263078  -0.15010557 ... -0.4173449  -0.14845704
 -0.15939437]"
RID_1001007514_20191016_170643_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.5550846  -0.06044593 -0.10952474 ... -0.40113518 -0.08980065
 -0.3384947 ]"
RID_1001000015_20180514_125900_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.51141447  0.15697297 -0.10208441 ... -0.51171947 -0.19836774
 -0.40005177]"
RID_1001000745_20191218_134307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.53186363 -0.03504704 -0.14395708 ... -0.24427325 -0.05176346
  0.10606974]"
RID_1001006953_20171103_162330_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5001108   0.00776209 -0.16338873 ... -0.21963073  0.06839322
 -0.04066918]"
RID_1001000177_20170803_162003_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.5594898   0.19057909 -0.20177327 ... -0.3344841  -0.14352806
 -0.41411144]"
RID_1001007603_20180717_171004_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.5924052   0.15487161 -0.15559629 ... -0.40812236 -0.15031834
 -0.21109127]"
RID_1001006890_20191113_165709_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.5964691   0.18578683 -0.125714   ... -0.4823363  -0.17978072
 -0.39143366]"
RID_1001005811_20190910_165757_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.5885872   0.16915987 -0.16666582 ... -0.23035243 -0.06265655
 -0.2058759 ]"
RID_1001007680_20190306_151718_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.6206915  -0.07571762 -0.22087924 ... -0.30378807 -0.1470608
 -0.09904888]"
RID_1001005372_20190726_163812_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.5288777   0.10304795 -0.15291673 ... -0.30306944 -0.04438977
  0.02335699]"
RID_1001000984_20190802_161342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.6095922   0.06013284 -0.18185541 ... -0.29435065 -0.11374085
 -0.36399058]"
RID_1001001151_20190605_160335_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.66101843  0.1980762  -0.17330028 ... -0.47629678 -0.23970488
 -0.5164111 ]"
RID_1001000689_20190917_151025_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.5130094   0.02436415 -0.10309484 ... -0.47187087 -0.1292729
 -0.4289326 ]"
RID_1001000015_20180514_125900_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.3951796  -0.15874422 -0.13031363 ... -0.44437373 -0.14589292
 -0.4802806 ]"
RID_1001000695_20180426_154103_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5355937  -0.23538807 -0.1457064  ... -0.33219525 -0.17719893
  0.21650352]"
RID_1001007923_20180417_162800_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 4.4450438e-01 -1.4372072e-01 -1.6311082e-01 ... -2.3465709e-01
  2.4844060e-04  9.1322869e-02]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.65795463  0.16753651 -0.18895526 ... -0.5932342  -0.06516559
 -0.4041872 ]"
